order_id,order_date,customer_id,product_id,category,region,channel,quantity,unit_price,discount_rate,unit_cost,year,quarter,month,week,dow,net_price,line_revenue,line_cogs,gross_profit,margin_pct
ORD101174,2023-01-07,C9378,P460,Office Supplies,East,Online,8,182.41,0.0,139.38,2023,2023Q1,2023-01,1,Saturday,182.41,1459.28,1115.04,344.24,0.23589715476125214
ORD101175,2023-09-01,C6347,P413,Technology,West,Online,5,9.1817,0.12,5.43,2023,2023Q3,2023-09,35,Friday,8.079896,40.39948,27.15,13.249479999999998,0.32796164703110037
ORD101176,2023-08-16,C9658,P372,Office Supplies,Central,Online,8,62.17,0.26,46.39,2023,2023Q3,2023-08,33,Wednesday,46.0058,368.0464,371.12,-3.073599999999999,-0.008351120945619897
ORD101177,2023-05-18,C8902,P744,Office Supplies,South,Online,5,486.67,0.14,286.92,2023,2023Q2,2023-05,20,Thursday,418.5362,2092.681,1434.6000000000001,658.0809999999999,0.31446790026764704
ORD101178,2023-07-06,C6215,P513,Office Supplies,West,Retail,1,461.55,0.15,286.12,2023,2023Q3,2023-07,27,Thursday,392.3175,392.3175,286.12,106.19749999999999,0.2706927424853594
ORD101179,2023-01-18,C4369,P519,Technology,West,Online,2,165.92,0.07,118.76,2023,2023Q1,2023-01,3,Wednesday,154.30559999999997,308.61119999999994,237.52,71.09119999999993,0.2303584575025143
ORD101180,2024-03-13,C2055,P687,Technology,West,Retail,3,133.13,0.08,87.31,2024,2024Q1,2024-03,11,Wednesday,122.4796,367.4388,261.93,105.50880000000001,0.28714659420834165
ORD101181,2024-10-29,C1909,P424,Furniture,South,Online,4,221.03,0.18,139.29,2024,2024Q4,2024-10,44,Tuesday,181.24460000000002,724.9784000000001,557.16,167.8184000000001,0.2314805516964369
ORD101182,2024-05-12,C4506,P190,Office Supplies,East,Retail,9,346.52,0.26,170.66,2024,2024Q2,2024-05,19,Sunday,256.4248,2307.8232,1535.94,771.8831999999998,0.33446374921614436
ORD101183,2023-11-19,C8297,P866,Office Supplies,West,Online,3,181.63,0.22,93.75,2023,2023Q4,2023-11,46,Sunday,141.6714,425.0142,281.25,143.76420000000002,0.338257404105557
ORD101184,2023-10-30,C5547,P150,Office Supplies,East,Online,6,38.31,0.16,21.5,2023,2023Q4,2023-10,44,Monday,32.1804,193.0824,129.0,64.0824,0.33189146188363106
ORD101185,2023-08-10,C5335,P614,Office Supplies,South,Online,3,204.38,0.1,82.61,2023,2023Q3,2023-08,32,Thursday,183.942,551.826,247.82999999999998,303.99600000000004,0.5508910417414186
ORD101186,2023-04-13,C3199,P338,Furniture,West,Online,6,133.99,0.12,78.76,2023,2023Q2,2023-04,15,Thursday,117.91120000000001,707.4672,472.56000000000006,234.9072,0.33203970445555636
ORD101187,2024-03-06,C6078,P292,Technology,East,Retail,6,165.84,0.04,66.54,2024,2024Q1,2024-03,10,Wednesday,159.2064,955.2384,399.24,555.9984,0.5820519778099372
ORD101188,2024-02-12,C6742,P137,Furniture,West,Online,2,85.66,0.0,56.04,2024,2024Q1,2024-02,7,Monday,85.66,171.32,112.08,59.239999999999995,0.3457856642540275
ORD101189,2023-01-06,C9838,P909,Technology,East,Online,5,331.13,0.01,237.36,2023,2023Q1,2023-01,1,Friday,327.8187,1639.0935,1186.8000000000002,452.29349999999977,0.2759412443524422
ORD101190,2023-10-27,C7564,P485,Office Supplies,West,Retail,1,265.68,0.1,173.48,2023,2023Q4,2023-10,43,Friday,239.11200000000002,239.11200000000002,173.48,65.63200000000003,0.27448225099534956
ORD101191,2023-07-20,C6464,P408,Office Supplies,South,Online,9,139.08,0.08,99.04,2023,2023Q3,2023-07,29,Thursday,127.95360000000002,1151.5824000000002,891.36,260.2224000000002,0.22596941391254344
ORD101192,2023-05-03,C9189,P766,Furniture,Central,Online,7,279.16,0.0,111.67,2023,2023Q2,2023-05,18,Wednesday,279.16,1954.1200000000001,781.69,1172.43,0.5999785069494197
ORD101193,2024-05-21,C4824,P135,Technology,South,Retail,9,248.89,0.1,106.21,2024,2024Q2,2024-05,21,Tuesday,224.001,2016.009,955.89,1060.1190000000001,0.525850331025308
ORD101194,2024-01-14,C9413,P607,Office Supplies,Central,Online,8,399.01,0.07,285.02,2024,2024Q1,2024-01,2,Sunday,371.0793,2968.6344,2280.16,688.4744000000001,0.23191619688837403
ORD101195,2024-04-01,C4329,P544,Technology,South,Retail,2,478.21,0.01,364.06,2024,2024Q2,2024-04,14,Monday,473.42789999999997,946.8557999999999,728.12,218.73579999999993,0.23101278990950885
ORD101196,2024-05-28,C2149,P597,Technology,West,Online,7,69.68,0.07,50.38,2024,2024Q2,2024-05,22,Tuesday,64.8024,453.6168,352.66,100.95679999999999,0.22255965828426105
ORD101197,2024-12-07,C4758,P211,Furniture,South,Retail,1,442.54,0.07,309.05,2024,2024Q4,2024-12,49,Saturday,411.5622,411.5622,309.05,102.5122,0.24908069788722095
ORD101198,2024-07-31,C2158,P956,Furniture,East,Online,9,353.87,0.05,254.19,2024,2024Q3,2024-07,31,Wednesday,336.1765,3025.5885,2287.71,737.8784999999998,0.24387933124415295
ORD101199,2024-03-22,C2065,P314,Office Supplies,West,Online,8,347.81,0.17,254.88,2024,2024Q1,2024-03,12,Friday,288.6823,2309.4584,2039.04,270.4184,0.11709169561140396
ORD101200,2024-09-24,C8929,P709,Office Supplies,Central,Online,7,190.28,0.0,138.14,2024,2024Q3,2024-09,39,Tuesday,190.28,1331.96,966.9799999999999,364.98000000000013,0.2740172377548876
ORD101201,2023-12-10,C8151,P771,Office Supplies,West,Retail,9,175.23,0.0,128.29,2023,2023Q4,2023-12,49,Sunday,175.23,1577.07,1154.61,422.46000000000004,0.2678765051646408
ORD101202,2024-12-10,C2990,P409,Technology,West,Online,8,9.1817,0.1,5.2488,2024,2024Q4,2024-12,50,Tuesday,8.26353,66.10824,41.9904,24.117839999999994,0.36482350762930604
ORD101203,2024-07-02,C8538,P217,Office Supplies,East,Retail,8,491.19,0.11,210.46,2024,2024Q3,2024-07,27,Tuesday,437.1591,3497.2728,1683.68,1813.5928000000001,0.518573443856024
ORD101204,2024-04-13,C1620,P366,Technology,East,Online,1,305.22,0.13,171.69,2024,2024Q2,2024-04,15,Saturday,265.5414,265.5414,171.69,93.85140000000001,0.35343415377037257
ORD101205,2024-10-12,C3559,P825,Furniture,Central,Online,1,204.15,0.06,130.13,2024,2024Q4,2024-10,41,Saturday,191.90099999999998,191.90099999999998,130.13,61.77099999999999,0.3218899328299487
ORD101206,2024-01-06,C7354,P914,Office Supplies,South,Retail,9,274.17,0.03,203.76,2024,2024Q1,2024-01,1,Saturday,265.9449,2393.5041,1833.84,559.6641000000002,0.23382625498740536
ORD101207,2024-06-02,C3733,P942,Technology,East,Online,3,25.06,0.1,13.8,2024,2024Q2,2024-06,22,Sunday,22.554,67.66199999999999,41.400000000000006,26.261999999999986,0.3881351423250863
ORD101208,2023-07-25,C7573,P303,Office Supplies,West,Online,4,90.96,0.06,47.65,2023,2023Q3,2023-07,30,Tuesday,85.5024,342.0096,190.6,151.40959999999998,0.44270570182825275
ORD101209,2024-11-24,C8868,P645,Furniture,South,Retail,1,313.56,0.22,235.69,2024,2024Q4,2024-11,47,Sunday,244.57680000000002,244.57680000000002,235.69,8.886800000000022,0.036335416932431946
ORD101210,2024-03-24,C1594,P235,Technology,South,Online,6,259.56,0.07,132.95,2024,2024Q1,2024-03,12,Sunday,241.39079999999998,1448.3447999999999,797.6999999999999,650.6447999999999,0.4492333593492378
ORD101211,2024-07-17,C1215,P738,Furniture,East,Online,8,394.6,0.1,303.6,2024,2024Q3,2024-07,29,Wednesday,355.14000000000004,2841.1200000000003,2428.8,412.32000000000016,0.1451258658557189
ORD101212,2023-11-28,C9459,P473,Office Supplies,Central,Online,8,331.08,0.3,158.82,2023,2023Q4,2023-11,48,Tuesday,231.75599999999997,1854.0479999999998,1270.56,583.4879999999998,0.3147102987624915
ORD101213,2024-09-16,C5683,P741,Office Supplies,East,Online,6,302.71,0.08,170.05,2024,2024Q3,2024-09,38,Monday,278.4932,1670.9592,1020.3000000000001,650.6591999999999,0.3893926314897455
ORD101214,2023-02-23,C5557,P715,Furniture,East,Online,6,408.56,0.14,237.16,2023,2023Q1,2023-02,8,Thursday,351.3616,2108.1696,1422.96,685.2096000000001,0.3250258423231224
ORD101215,2023-03-24,C5172,P992,Office Supplies,East,Online,5,38.79,0.15,20.74,2023,2023Q1,2023-03,12,Friday,32.9715,164.8575,103.69999999999999,61.1575,0.3709718999742202
ORD101216,2024-01-01,C4902,P539,Technology,Central,Online,5,346.99,0.16,139.32,2024,2024Q1,2024-01,1,Monday,291.4716,1457.3580000000002,696.5999999999999,760.7580000000003,0.5220117500298487
ORD101217,2024-06-11,C7210,P407,Furniture,East,Online,5,359.22,0.12,181.76,2024,2024Q2,2024-06,24,Tuesday,316.1136,1580.5680000000002,908.8,671.7680000000003,0.4250168293929778
ORD101218,2024-08-05,C6217,P573,Technology,West,Online,9,141.21,0.12,77.94,2024,2024Q3,2024-08,32,Monday,124.26480000000001,1118.3832,701.46,416.92319999999995,0.37279100759024275
ORD101219,2023-11-13,C2470,P246,Office Supplies,East,Online,3,101.85,0.11,55.11,2023,2023Q4,2023-11,46,Monday,90.6465,271.9395,165.32999999999998,106.60950000000003,0.3920338898909501
ORD101220,2024-04-12,C6639,P200,Furniture,West,Online,5,110.86,0.05,83.53,2024,2024Q2,2024-04,15,Friday,105.317,526.5849999999999,417.65,108.93499999999995,0.20687068564429287
ORD101221,2024-02-03,C7014,P566,Office Supplies,Central,Online,6,103.08,0.13,43.43,2024,2024Q1,2024-02,5,Saturday,89.6796,538.0776,260.58,277.4976,0.5157204091008435
ORD101222,2024-11-23,C2022,P842,Furniture,West,Online,6,264.27,0.26,151.96,2024,2024Q4,2024-11,47,Saturday,195.5598,1173.3588,911.76,261.5988,0.22294868372743273
ORD101223,2024-04-15,C4390,P579,Office Supplies,West,Retail,1,72.14,0.2,30.07,2024,2024Q2,2024-04,16,Monday,57.712,57.712,30.07,27.642000000000003,0.4789645134460771
ORD101224,2023-10-28,C8113,P802,Technology,Central,Online,3,331.35,0.12,271.31,2023,2023Q4,2023-10,43,Saturday,291.588,874.7640000000001,813.9300000000001,60.83400000000006,0.0695433282576787
ORD101225,2024-11-29,C6567,P259,Technology,Central,Online,6,57.01,0.17,43.08,2024,2024Q4,2024-11,48,Friday,47.318299999999994,283.90979999999996,258.48,25.429799999999943,0.08956999723151489
ORD101226,2023-03-19,C2227,P504,Office Supplies,East,Online,7,18.31,0.03,15.42,2023,2023Q1,2023-03,11,Sunday,17.7607,124.3249,107.94,16.384900000000002,0.13179097670699919
ORD101227,2024-12-09,C1360,P651,Technology,South,Online,7,163.05,0.08,132.0,2024,2024Q4,2024-12,50,Monday,150.00600000000003,1050.0420000000001,924.0,126.04200000000014,0.12003519859205644
ORD101228,2023-04-21,C6230,P412,Office Supplies,South,Retail,9,99.97,0.18,54.2,2023,2023Q2,2023-04,16,Friday,81.97540000000001,737.7786000000001,487.8,249.97860000000009,0.3388260380553191
ORD101229,2023-07-27,C5155,P112,Office Supplies,Central,Retail,7,494.39,0.22,351.62,2023,2023Q3,2023-07,30,Thursday,385.62420000000003,2699.3694,2461.34,238.0293999999999,0.0881796318799494
ORD101230,2024-08-14,C9648,P166,Furniture,Central,Retail,6,154.98,0.04,83.37,2024,2024Q3,2024-08,33,Wednesday,148.78079999999997,892.6847999999998,500.22,392.46479999999974,0.4396454381210477
ORD101231,2024-06-12,C5699,P933,Technology,Central,Online,3,114.92,0.06,91.9,2024,2024Q2,2024-06,24,Wednesday,108.0248,324.07439999999997,275.70000000000005,48.37439999999992,0.14926942702046175
ORD101232,2024-11-29,C9382,P644,Furniture,West,Online,4,102.4,0.27,59.89,2024,2024Q4,2024-11,48,Friday,74.752,299.008,239.56,59.44799999999998,0.19881742294520544
ORD101233,2024-06-23,C2928,P337,Office Supplies,West,Online,8,190.06,0.11,108.17,2024,2024Q2,2024-06,25,Sunday,169.1534,1353.2272,865.36,487.8672,0.36052127831896963
ORD101234,2024-04-03,C5025,P332,Office Supplies,West,Online,5,304.9,0.25,247.37,2024,2024Q2,2024-04,14,Wednesday,228.67499999999998,1143.375,1236.85,-93.47499999999991,-0.08175358040887715
ORD101235,2023-09-07,C2256,P135,Office Supplies,East,Online,7,392.06,0.12,304.45,2023,2023Q3,2023-09,36,Thursday,345.0128,2415.0896000000002,2131.15,283.93960000000015,0.11756897135410634
ORD101236,2023-01-04,C6167,P949,Technology,South,Online,2,185.47,0.12,154.85,2023,2023Q1,2023-01,1,Wednesday,163.2136,326.4272,309.7,16.72720000000004,0.051243278746379094
ORD101237,2023-03-31,C2696,P197,Furniture,West,Online,2,314.86,0.08,135.36,2023,2023Q1,2023-03,13,Friday,289.6712,579.3424,270.72,308.62239999999997,0.5327115709121237
ORD101238,2023-08-03,C5429,P782,Technology,West,Retail,2,243.62,0.18,124.12,2023,2023Q3,2023-08,31,Thursday,199.7684,399.5368,248.24,151.29680000000002,0.3786805120329342
ORD101239,2023-01-30,C4096,P315,Technology,South,Online,2,424.02,0.21,227.01,2023,2023Q1,2023-01,5,Monday,334.9758,669.9516,454.02,215.9316,0.3223092533848714
ORD101240,2024-01-01,C2671,P401,Furniture,Central,Online,6,286.68,0.02,169.42,2024,2024Q1,2024-01,1,Monday,280.9464,1685.6783999999998,1016.52,669.1583999999998,0.3969668235649219
ORD101241,2024-07-13,C1871,P346,Office Supplies,Central,Retail,6,148.5,0.07,91.02,2024,2024Q3,2024-07,28,Saturday,138.105,828.6299999999999,546.12,282.5099999999999,0.34093624416205054
ORD101242,2024-11-24,C5607,P841,Furniture,East,Retail,6,353.28,0.17,187.65,2024,2024Q4,2024-11,47,Sunday,293.22239999999994,1759.3343999999997,1125.9,633.4343999999996,0.36004207045573583
ORD101243,2023-12-19,C9524,P129,Office Supplies,West,Online,3,410.93,0.0,310.54,2023,2023Q4,2023-12,51,Tuesday,410.93,1232.79,931.6200000000001,301.16999999999985,0.24429951573260641
ORD101244,2024-09-22,C2788,P416,Technology,Central,Online,6,235.39,0.06,117.8,2024,2024Q3,2024-09,38,Sunday,221.26659999999998,1327.5996,706.8,620.7996,0.46761056571574744
ORD101245,2024-12-10,C4644,P351,Technology,West,Online,2,493.66,0.18,352.19,2024,2024Q4,2024-12,50,Tuesday,404.80120000000005,809.6024000000001,704.38,105.2224000000001,0.1299679941660253
ORD101246,2024-09-11,C3021,P345,Office Supplies,East,Online,5,440.15,0.19,344.77,2024,2024Q3,2024-09,37,Wednesday,356.5215,1782.6075,1723.85,58.757500000000164,0.03296154649859835
ORD101247,2023-12-01,C8279,P273,Technology,South,Online,2,102.49,0.06,68.84,2023,2023Q4,2023-12,48,Friday,96.3406,192.6812,137.68,55.00119999999998,0.2854518240492585
ORD101248,2023-08-23,C4733,P920,Furniture,West,Online,1,394.44,0.12,220.64,2023,2023Q3,2023-08,34,Wednesday,347.1072,347.1072,220.64,126.46719999999999,0.36434623078979633
ORD101249,2024-12-05,C9768,P440,Technology,Central,Online,2,302.47,0.0,146.56,2024,2024Q4,2024-12,49,Thursday,302.47,604.94,293.12,311.82000000000005,0.515456078288756
ORD101250,2023-06-24,C3206,P475,Furniture,West,Online,2,269.73,0.03,124.2,2023,2023Q2,2023-06,25,Saturday,261.6381,523.2762,248.4,274.87620000000004,0.5252984943706593
ORD101251,2023-10-24,C1726,P446,Technology,Central,Online,5,259.4,0.0,190.63,2023,2023Q4,2023-10,43,Tuesday,259.4,1297.0,953.15,343.85,0.2651117964533539
ORD101252,2023-02-23,C6242,P981,Technology,South,Retail,5,427.44,0.1,261.21,2023,2023Q1,2023-02,8,Thursday,384.696,1923.48,1306.05,617.4300000000001,0.3209963191715017
ORD101253,2024-07-25,C6864,P404,Technology,South,Online,6,307.38,0.02,129.36,2024,2024Q3,2024-07,30,Thursday,301.2324,1807.3944,776.1600000000001,1031.2343999999998,0.5705641225844231
ORD101254,2024-04-12,C9915,P407,Technology,East,Online,4,271.16,0.04,228.51,2024,2024Q2,2024-04,15,Friday,260.3136,1041.2544,914.04,127.21440000000007,0.12217417760731678
ORD101255,2023-03-03,C8841,P394,Office Supplies,Central,Online,2,29.19,0.01,20.49,2023,2023Q1,2023-03,9,Friday,28.8981,57.7962,40.98,16.816200000000002,0.2909568449136795
ORD101256,2023-06-09,C8956,P393,Technology,South,Retail,1,226.91,0.14,176.96,2023,2023Q2,2023-06,23,Friday,195.1426,195.1426,176.96,18.18259999999998,0.09317596465354044
ORD101257,2024-02-04,C6707,P180,Office Supplies,Central,Online,7,454.48,0.0,271.41,2024,2024Q1,2024-02,5,Sunday,454.48,3181.36,1899.8700000000001,1281.49,0.4028120049287097
ORD101258,2024-01-25,C4237,P643,Office Supplies,East,Retail,9,357.31,0.02,296.55,2024,2024Q1,2024-01,4,Thursday,350.1638,3151.4741999999997,2668.9500000000003,482.5241999999994,0.15311062993947386
ORD101259,2024-07-31,C4860,P122,Technology,East,Online,3,30.22,0.0,14.8,2024,2024Q3,2024-07,31,Wednesday,30.22,90.66,44.400000000000006,46.25999999999999,0.5102581072137656
ORD101260,2023-07-11,C2203,P303,Technology,East,Online,2,442.58,0.0,213.9,2023,2023Q3,2023-07,28,Tuesday,442.58,885.16,427.8,457.35999999999996,0.5166975462063356
ORD101261,2024-10-27,C4879,P281,Technology,East,Online,3,414.2,0.0,331.63,2024,2024Q4,2024-10,43,Sunday,414.2,1242.6,994.89,247.70999999999992,0.1993481409946885
ORD101262,2023-11-17,C4279,P362,Technology,South,Online,2,275.61,0.1,220.84,2023,2023Q4,2023-11,46,Friday,248.049,496.098,441.68,54.418000000000006,0.1096920366540482
ORD101263,2024-08-15,C1323,P780,Technology,South,Retail,3,16.09,0.23,10.05,2024,2024Q3,2024-08,33,Thursday,12.3893,37.1679,30.150000000000002,7.017900000000001,0.18881615587644177
ORD101264,2023-06-21,C2840,P638,Technology,Central,Online,5,283.4,0.23,129.4,2023,2023Q2,2023-06,25,Wednesday,218.218,1091.09,647.0,444.0899999999999,0.4070150033452785
ORD101265,2023-01-27,C5810,P990,Office Supplies,Central,Online,8,32.02,0.0,17.21,2023,2023Q1,2023-01,4,Friday,32.02,256.16,137.68,118.48000000000002,0.4625234228607121
ORD101266,2023-02-09,C4323,P415,Technology,South,Online,7,163.59,0.12,120.95,2023,2023Q1,2023-02,6,Thursday,143.9592,1007.7144000000001,846.65,161.0644000000001,0.15983139667350202
ORD101267,2023-09-26,C9940,P934,Technology,West,Online,9,316.31,0.02,246.94,2023,2023Q3,2023-09,39,Tuesday,309.9838,2789.8541999999998,2222.46,567.3941999999997,0.20337772490046246
ORD101268,2024-11-17,C5306,P140,Office Supplies,West,Online,4,456.89,0.0,254.23,2024,2024Q4,2024-11,46,Sunday,456.89,1827.56,1016.92,810.64,0.4435640963908162
ORD101269,2023-02-05,C9627,P553,Office Supplies,Central,Online,5,182.11,0.09,77.86,2023,2023Q1,2023-02,5,Sunday,165.72010000000003,828.6005000000001,389.3,439.3005000000001,0.5301716569082447
ORD101270,2023-09-23,C6945,P818,Technology,West,Retail,4,430.71,0.2,301.31,2023,2023Q3,2023-09,38,Saturday,344.568,1378.272,1205.24,173.03199999999993,0.12554270855099714
ORD101271,2023-03-20,C1363,P578,Technology,East,Retail,1,459.59,0.15,336.78,2023,2023Q1,2023-03,12,Monday,390.65149999999994,390.65149999999994,336.78,53.87149999999997,0.13790168474970652
ORD101272,2024-11-01,C2830,P939,Office Supplies,Central,Retail,4,15.42,0.04,9.11,2024,2024Q4,2024-11,44,Friday,14.803199999999999,59.212799999999994,36.44,22.772799999999997,0.38459252053610027
ORD101273,2024-05-01,C7351,P382,Technology,South,Online,3,123.52,0.16,81.82,2024,2024Q2,2024-05,18,Wednesday,103.7568,311.2704,245.45999999999998,65.81040000000002,0.21142517887984213
ORD101274,2024-07-03,C5905,P129,Office Supplies,East,Online,5,356.38,0.0,300.9,2024,2024Q3,2024-07,27,Wednesday,356.38,1781.9,1504.5,277.4000000000001,0.1556765250575229
ORD101275,2024-05-28,C3715,P795,Furniture,East,Online,2,379.64,0.04,193.71,2024,2024Q2,2024-05,22,Tuesday,364.45439999999996,728.9087999999999,387.42,341.4887999999999,0.4684931777473395
ORD101276,2024-04-18,C5698,P161,Office Supplies,West,Online,7,199.25,0.03,131.07,2024,2024Q2,2024-04,16,Thursday,193.2725,1352.9075,917.49,435.4175,0.32183833706295517
ORD101277,2024-07-11,C9125,P787,Technology,South,Online,8,330.09,0.11,222.79,2024,2024Q3,2024-07,28,Thursday,293.7801,2350.2408,1782.32,567.9208000000001,0.24164366476830804
ORD101278,2023-01-06,C4497,P759,Furniture,Central,Online,9,308.02,0.08,199.32,2023,2023Q1,2023-01,1,Friday,283.3784,2550.4056,1793.8799999999999,756.5256000000002,0.29662952433918754
ORD101279,2024-09-15,C1405,P859,Technology,Central,Online,1,371.19,0.09,293.65,2024,2024Q3,2024-09,37,Sunday,337.7829,337.7829,293.65,44.13290000000001,0.13065463053339885
ORD101280,2024-06-16,C3798,P530,Technology,Central,Online,2,360.74,0.09,242.51,2024,2024Q2,2024-06,24,Sunday,328.27340000000004,656.5468000000001,485.02,171.5268000000001,0.26125601404195414
ORD101281,2024-06-16,C9421,P905,Technology,West,Retail,9,47.51,0.1,29.86,2024,2024Q2,2024-06,24,Sunday,42.759,384.831,268.74,116.09100000000001,0.3016674852077925
ORD101282,2023-10-11,C7855,P252,Furniture,Central,Online,8,83.33,0.14,37.94,2023,2023Q4,2023-10,41,Wednesday,71.6638,573.3104,303.52,269.7904,0.47058347450177074
ORD101283,2024-07-30,C8536,P490,Furniture,East,Online,6,70.7,0.11,50.65,2024,2024Q3,2024-07,31,Tuesday,62.923,377.538,303.9,73.63800000000003,0.19504791570649851
ORD101284,2023-10-02,C9203,P209,Office Supplies,East,Online,3,466.58,0.08,214.37,2023,2023Q4,2023-10,40,Monday,429.2536,1287.7608,643.11,644.6508,0.5005982477491161
ORD101285,2023-02-05,C2057,P789,Office Supplies,South,Online,5,457.2,0.13,188.35,2023,2023Q1,2023-02,5,Sunday,397.764,1988.8200000000002,941.75,1047.0700000000002,0.5264780120875695
ORD101286,2024-10-15,C3543,P742,Office Supplies,Central,Retail,5,399.72,0.17,247.76,2024,2024Q4,2024-10,42,Tuesday,331.7676,1658.8380000000002,1238.8,420.03800000000024,0.25321218829083986
ORD101287,2023-06-18,C1538,P824,Office Supplies,East,Online,8,62.78,0.06,41.28,2023,2023Q2,2023-06,24,Sunday,59.0132,472.1056,330.24,141.86559999999997,0.3004954823666569
ORD101288,2023-03-15,C1042,P787,Office Supplies,West,Retail,5,289.26,0.1,245.75,2023,2023Q1,2023-03,11,Wednesday,260.334,1301.67,1228.75,72.92000000000007,0.05602034309771299
ORD101289,2024-03-23,C8511,P377,Furniture,East,Retail,1,97.68,0.19,70.38,2024,2024Q1,2024-03,12,Saturday,79.12080000000002,79.12080000000002,70.38,8.740800000000021,0.11047411047411072
ORD101290,2023-06-18,C9431,P161,Furniture,Central,Online,7,187.35,0.01,146.48,2023,2023Q2,2023-06,24,Sunday,185.4765,1298.3355,1025.36,272.9755,0.21025035516628793
ORD101291,2024-09-09,C2401,P935,Technology,South,Online,7,137.21,0.24,76.27,2024,2024Q3,2024-09,37,Monday,104.2796,729.9572000000001,533.89,196.06720000000007,0.2686009535901558
ORD101292,2023-11-16,C7498,P543,Office Supplies,West,Online,3,415.32,0.0,261.24,2023,2023Q4,2023-11,46,Thursday,415.32,1245.96,783.72,462.24,0.3709910430511413
ORD101293,2023-01-04,C5813,P184,Furniture,West,Online,2,76.5,0.07,64.14,2023,2023Q1,2023-01,1,Wednesday,71.145,142.29,128.28,14.009999999999991,0.09846088973223692
ORD101294,2024-11-16,C1622,P933,Office Supplies,East,Online,2,324.86,0.02,190.96,2024,2024Q4,2024-11,46,Saturday,318.3628,636.7256,381.92,254.80559999999997,0.40018117694655275
ORD101295,2024-01-06,C9240,P993,Technology,West,Retail,8,492.03,0.28,375.56,2024,2024Q1,2024-01,1,Saturday,354.2616,2834.0928,3004.48,-170.38720000000012,-0.06012054368861885
ORD101296,2023-07-09,C8840,P500,Furniture,West,Online,5,345.09,0.06,219.72,2023,2023Q3,2023-07,27,Sunday,324.3846,1621.9229999999998,1098.6,523.3229999999999,0.3226558844038835
ORD101297,2024-05-02,C6106,P792,Office Supplies,East,Retail,5,44.22,0.06,22.14,2024,2024Q2,2024-05,18,Thursday,41.56679999999999,207.83399999999997,110.7,97.13399999999997,0.46736337654089316
ORD101298,2024-01-18,C7370,P132,Office Supplies,West,Online,9,454.39,0.07,300.44,2024,2024Q1,2024-01,3,Thursday,422.58269999999993,3803.2442999999994,2703.96,1099.2842999999993,0.289038571621602
ORD101299,2023-01-22,C4574,P183,Office Supplies,South,Retail,1,323.32,0.11,161.05,2023,2023Q1,2023-01,3,Sunday,287.7548,287.7548,161.05,126.70479999999998,0.44032210757214124
ORD101300,2024-06-30,C8134,P348,Technology,South,Online,2,230.87,0.07,92.66,2024,2024Q2,2024-06,26,Sunday,214.70909999999998,429.41819999999996,185.32,244.09819999999996,0.5684393442103758
ORD101301,2023-10-16,C5004,P689,Office Supplies,West,Online,8,331.55,0.09,167.82,2023,2023Q4,2023-10,42,Monday,301.7105,2413.684,1342.56,1071.1240000000003,0.44377142989720286
ORD101302,2024-05-18,C9901,P219,Office Supplies,South,Online,5,440.13,0.0,214.31,2024,2024Q2,2024-05,20,Saturday,440.13,2200.65,1071.55,1129.1000000000001,0.513075682184809
ORD101303,2024-10-06,C1567,P130,Furniture,East,Online,1,241.18,0.1,136.73,2024,2024Q4,2024-10,40,Sunday,217.062,217.062,136.73,80.33200000000002,0.3700878090130931
ORD101304,2024-03-15,C2549,P701,Technology,South,Retail,7,268.0,0.1,214.36,2024,2024Q1,2024-03,11,Friday,241.20000000000002,1688.4,1500.52,187.8800000000001,0.11127694859038148
ORD101305,2024-04-28,C9717,P792,Technology,West,Online,2,228.96,0.18,131.55,2024,2024Q2,2024-04,17,Sunday,187.74720000000002,375.49440000000004,263.1,112.39440000000002,0.2993237715396022
ORD101306,2023-07-03,C3598,P764,Office Supplies,Central,Online,8,40.93,0.2,31.94,2023,2023Q3,2023-07,27,Monday,32.744,261.952,255.52,6.431999999999988,0.02455411678475441
ORD101307,2023-06-21,C3795,P818,Furniture,East,Online,8,394.6,0.08,256.5,2023,2023Q2,2023-06,25,Wednesday,363.03200000000004,2904.2560000000003,2052.0,852.2560000000003,0.29345071508847714
ORD101308,2023-10-26,C8120,P821,Office Supplies,South,Online,8,67.57,0.17,27.26,2023,2023Q4,2023-10,43,Thursday,56.083099999999995,448.66479999999996,218.08,230.58479999999994,0.5139355706086146
ORD101309,2024-09-06,C2704,P641,Office Supplies,West,Online,5,200.31,0.01,97.14,2024,2024Q3,2024-09,36,Friday,198.3069,991.5345000000001,485.7,505.8345000000001,0.5101532019309465
ORD101310,2024-01-13,C5621,P566,Furniture,South,Online,3,196.48,0.16,160.93,2024,2024Q1,2024-01,2,Saturday,165.04319999999998,495.1296,482.79,12.339599999999962,0.02492195982627571
ORD101311,2023-09-08,C3574,P870,Office Supplies,East,Online,8,143.62,0.05,96.5,2023,2023Q3,2023-09,36,Friday,136.439,1091.512,772.0,319.51199999999994,0.2927242210804828
ORD101312,2024-07-15,C2781,P412,Technology,Central,Online,6,204.24,0.01,167.13,2024,2024Q3,2024-07,29,Monday,202.1976,1213.1856,1002.78,210.40560000000005,0.1734323256062387
ORD101313,2024-09-06,C9678,P187,Furniture,East,Online,6,310.91,0.09,167.75,2024,2024Q3,2024-09,36,Friday,282.92810000000003,1697.5686,1006.5,691.0686000000001,0.4070931802108027
