order_id,order_date,customer_id,product_id,category,region,channel,quantity,unit_price,discount_rate,unit_cost
ORD100931,2024-05-18,C5696,P167,Technology,South,Online,2,362.92,0.12,266.77
ORD100932,2023-07-05,C2462,P731,Technology,East,Retail,5,289.08,0.01,133.11
ORD100933,2024-04-12,C3832,P756,Office Supplies,Central,Retail,8,349.95,0.2,210.27
ORD100934,2023-11-15,C5053,P264,Office Supplies,West,Retail,3,323.76,,178.39
ORD100935,2024-11-08,C6076,P863,Furniture,West,Online,9,354.84,0.05,215.33
ORD100936,2023-04-24,C6753,P570,Office Supplies,West,Online,2,453.25,0.09,273.18
ORD100937,2023-04-17,C7089,P524,Technology,West,Online,1,283.92,0.06,131.85
ORD100938,2023-11-29,C8597,P749,Office Supplies,South,Retail,9,38.59,0.2,32.39
ORD100939,2024-01-02,C1594,P558,Office Supplies,South,Retail,1,139.06,0.08,56.59
ORD100940,2024-05-12,C4260,P589,Office Supplies,South,Online,7,355.57,0.11,143.84
ORD100941,2023-10-18,C1009,P380,Office Supplies,West,Online,7,249.57,0.15,141.77
ORD100942,2024-10-19,C1084,P934,Furniture,Central,Retail,3,276.53,0.04,187.81
ORD100943,2023-12-08,C2910,P971,Furniture,West,Retail,1,300.31,0.12,144.4
ORD100944,2023-04-04,C6382,P217,Technology,South,Online,3,194.4,0.12,124.4
ORD100945,2023-03-27,C9049,P759,Office Supplies,Central,Online,1,388.08,0.0,281.45
ORD100946,2024-12-01,C7961,P120,Furniture,West,Online,7,363.15,0.12,160.63
ORD100947,2023-04-07,C6815,P431,Office Supplies,West,Online,8,358.58,0.1,302.28
ORD100948,2024-11-13,C8002,P972,Office Supplies,West,Online,9,359.08,0.11,198.04
ORD100949,2023-07-20,C2547,P257,Technology,Central,Retail,8,445.73,0.1,307.15
ORD100950,2023-03-09,C8557,P438,Technology,Central,Retail,7,299.72,0.12,134.82
ORD100951,2023-08-08,C9011,P297,Furniture,West,Online,8,483.7,0.21,347.91
ORD100952,2024-03-18,C1855,P754,Furniture,South,Online,7,64.0,0.01,49.81
ORD100953,2023-11-05,C5229,P517,Furniture,South,Online,6,317.82,0.07,142.19
ORD100954,2024-07-19,C8469,P633,Technology,West,Online,9,359.88,0.15,164.34
ORD100955,2024-03-15,C5284,P947,Technology,South,Online,3,241.22,0.14,127.0
ORD100956,2023-10-16,C8563,P568,Technology,East,Online,4,147.66,0.14,59.86
ORD100957,2024-04-01,C9418,P759,Office Supplies,South,Online,9,277.27,0.32,233.94
ORD100958,2024-11-30,C5271,P188,Office Supplies,West,Online,3,185.55,0.15,124.18
ORD100959,2023-10-24,C1535,P293,Furniture,Central,Online,3,455.02,0.19,306.42
ORD100960,2023-04-21,C4060,P951,Furniture,West,Retail,2,181.61,0.08,151.01
ORD100961,2023-10-22,C2936,P872,Technology,West,Online,3,91.97,0.02,71.22
ORD100962,2024-08-27,C5266,P690,Furniture,West,Online,6,290.31,0.07,222.5
ORD100963,2023-06-06,C6271,P440,Technology,Central,Retail,8,201.02,0.16,111.12
ORD100964,2024-11-14,C5174,P279,Technology,East,Online,2,52.47,0.13,28.89
ORD100965,2024-02-28,C2759,P865,Office Supplies,South,Online,7,284.6,0.13,151.2
ORD100966,2024-03-09,C3710,P805,Technology,South,Online,7,271.23,0.08,150.81
ORD100967,2023-08-17,C7115,P317,Office Supplies,Central,Online,9,90.73,0.07,51.38
ORD100968,2024-10-24,C1242,P630,Office Supplies,Central,Online,7,300.83,0.09,139.28
ORD100969,2023-01-26,C2926,P656,Technology,Central,Online,2,285.84,0.16,160.12
ORD100970,2023-08-04,C9030,P529,Office Supplies,East,Online,5,387.94,0.17,233.17
ORD100971,2023-10-29,C1892,P933,Office Supplies,Central,Online,9,183.98,,99.2
ORD100972,2023-12-10,C4732,P211,Furniture,East,Online,9,128.14,0.16,60.79
ORD100973,2023-12-08,C2862,P331,Technology,Central,Online,6,475.85,0.05,270.3
ORD100974,2023-04-17,C1941,P185,Technology,West,Online,9,282.8,0.14,174.32
ORD100975,2023-06-12,C4804,P722,Office Supplies,Central,Online,7,18.43,0.08,13.35
ORD100976,2023-03-10,C5692,P678,Technology,South,Retail,1,411.25,0.23,296.12
ORD100977,2024-02-17,C2585,P987,Furniture,East,Online,9,102.4,0.07,50.3
ORD100978,2023-09-10,C1700,P587,Technology,Central,Online,2,394.09,0.11,164.14
ORD100979,2024-02-12,C2212,P235,Office Supplies,West,Online,4,354.06,0.15,190.03
ORD100980,2024-02-29,C6863,P505,Furniture,West,Online,3,484.56,0.03,228.09
ORD100981,2024-05-20,C8741,P179,Technology,Central,Retail,7,482.96,0.09,279.2
ORD100982,2024-01-29,C2622,P703,Technology,South,Online,1,140.83,,118.4
ORD100983,2024-04-11,C3883,P706,Furniture,East,Online,6,384.39,0.06,185.08
ORD100984,2024-02-27,C4093,P871,Office Supplies,South,Retail,8,161.84,0.06,87.96
ORD100985,2024-04-14,C4246,P405,Technology,South,Retail,8,316.45,0.19,229.84
ORD100986,2024-03-19,C3198,P378,Technology,Central,Online,3,300.88,0.05,189.29
ORD100987,2023-08-16,C1497,P164,Furniture,Central,Online,9,32.0,0.15,13.43
ORD100988,2023-06-27,C5725,P473,Furniture,West,Online,4,7.56,0.13,3.57
ORD100989,2024-07-20,C4215,P527,Office Supplies,East,Online,7,33.59,0.0,27.57
ORD100990,2023-09-04,C4079,P778,Office Supplies,Central,Online,5,68.33,0.14,30.5
ORD100991,2024-01-31,C3382,P777,Furniture,South,Online,1,132.54,0.0,90.89
ORD100992,2023-05-22,C9363,P226,Technology,East,Retail,1,453.94,0.15,343.43
ORD100993,2023-11-07,C6493,P356,Technology,Central,Online,2,261.72,0.06,135.95
ORD100994,2024-01-17,C4767,P559,Furniture,Central,Online,9,399.46,0.1,290.12
ORD100995,2024-03-26,C2848,P401,Technology,South,Online,9,419.96,-0.0,200.09
ORD100996,2024-01-14,C8209,P122,Furniture,West,Online,4,368.8,0.11,194.78
ORD100997,2023-09-17,C8994,P860,Office Supplies,West,Online,9,198.74,0.17,107.38
ORD100998,2024-11-23,C1290,P757,Furniture,West,Retail,1,432.61,,367.02
ORD100999,2024-01-05,C9366,P567,Technology,South,Online,9,372.31,0.05,184.87
ORD101000,2024-08-04,C7294,P385,Furniture,South,Online,3,372.86,0.14,170.82
ORD101001,2024-06-14,C1898,P857,Technology,West,Online,1,451.28,0.14,368.5
ORD101002,2024-02-06,C7777,P131,Technology,South,Online,7,301.34,0.0,142.49
ORD101003,2024-09-30,C1966,P501,Furniture,Central,Online,4,266.64,0.26,212.16
ORD101004,2023-04-03,C1457,P820,Office Supplies,West,Retail,3,445.63,0.14,308.69
ORD101005,2024-10-25,C2037,P956,Furniture,East,Online,7,229.96,0.16,151.68
ORD101006,2024-09-04,C5138,P326,Technology,Central,Online,3,406.73,0.09,300.21
ORD101007,2023-12-29,C6575,P685,Technology,Central,Retail,7,31.65,0.0,23.0
ORD101008,2024-06-12,C4665,P270,Office Supplies,South,Online,2,5.64,0.15,2.54
ORD101009,2024-01-10,C2097,P204,Furniture,Central,Retail,1,266.5,0.05,226.46
ORD101010,2023-07-13,C2792,P417,Office Supplies,East,Online,3,41.44,0.14,34.14
ORD101011,2024-07-29,C8670,P895,Furniture,Central,Online,6,488.39,0.08,392.4
ORD101012,2023-06-27,C9662,P719,Furniture,Central,Retail,3,7.72,0.12,5.25
ORD101013,2023-08-15,C7787,P539,Furniture,West,Online,2,360.48,0.04,229.0
ORD101014,2024-01-09,C1930,P354,Office Supplies,West,Online,7,125.48,0.17,80.47
ORD101015,2024-08-25,C8377,P227,Furniture,South,Online,5,483.94,0.0,196.83
ORD101016,2023-10-04,C7227,P343,Office Supplies,Central,Online,4,193.86,0.28,121.12
ORD101017,2023-12-22,C5734,P237,Furniture,Central,Online,3,18.51,0.28,12.6
ORD101018,2023-01-30,C2289,P268,Office Supplies,West,Online,1,18.33,0.23,12.77
ORD101019,2023-03-25,C9969,P718,Office Supplies,West,Retail,1,278.92,0.2,153.26
ORD101020,2023-02-10,C4983,P219,Office Supplies,Central,Online,7,493.42,0.09,302.01
ORD101021,2023-02-21,C1397,P142,Office Supplies,South,Online,1,489.99,0.19,336.3
ORD101022,2024-09-17,C2889,P587,Furniture,Central,Online,3,171.95,0.09,101.92
ORD101023,2024-08-29,C4610,P357,Furniture,Central,Online,9,243.94,0.0,203.19
ORD101024,2024-08-14,C1560,P508,Office Supplies,East,Online,4,54.73,0.22,39.27
ORD101025,2023-02-10,C3915,P225,Technology,South,Online,7,263.48,0.19,105.54
ORD101026,2023-02-25,C5215,P288,Office Supplies,East,Online,4,301.85,0.1,123.9
ORD101027,2023-07-22,C9536,P496,Technology,South,Online,9,129.28,0.0,91.87
ORD101028,2024-02-12,C1777,P720,Technology,West,Online,8,308.0,0.05,180.39
ORD101029,2023-08-29,C6191,P472,Technology,South,Online,5,450.35,0.0,350.27
ORD101030,2023-12-18,C9240,P587,Office Supplies,South,Online,7,5.47,0.18,2.61
ORD101031,2023-05-05,C8254,P569,Furniture,South,Retail,4,118.32,0.0,48.06
ORD101032,2024-06-10,C9323,P341,Office Supplies,South,Retail,9,108.91,0.12,62.58
ORD101033,2023-08-15,C2532,P351,Office Supplies,Central,Online,4,66.32,0.03,48.5
ORD101034,2023-02-17,C8211,P482,Technology,South,Retail,8,87.22,0.0,73.03
ORD101035,2024-06-18,C9806,P128,Furniture,East,Retail,6,314.83,0.12,251.12
ORD101036,2024-10-12,C3933,P716,Technology,East,Online,6,55.83,0.07,34.49
ORD101037,2023-01-11,C5487,P652,Furniture,Central,Retail,4,370.57,0.17,283.77
ORD101038,2023-11-11,C5777,P375,Furniture,South,Online,8,444.08,-0.0,191.69
ORD101039,2024-08-18,C5442,P435,Furniture,South,Online,7,463.66,0.04,304.87
ORD101040,2024-05-23,C3607,P395,Technology,Central,Online,8,331.79,0.0,270.72
ORD101041,2024-09-08,C9736,P685,Technology,Central,Online,8,102.71,0.0,59.4
ORD101042,2023-10-26,C9607,P782,Technology,Central,Online,2,47.22,0.24,39.29
ORD101043,2023-09-26,C4426,P197,Furniture,South,Retail,8,119.85,0.27,59.84
ORD101044,2024-05-25,C8246,P471,Technology,South,Online,8,481.17,0.11,215.34
ORD101045,2023-04-21,C4577,P112,Furniture,East,Online,3,481.36,0.03,306.21
ORD101046,2023-06-22,C8152,P506,Technology,Central,Online,9,194.05,0.08,156.84
ORD101047,2024-03-08,C6262,P323,Technology,West,Online,5,166.27,0.17,89.8
ORD101048,2024-04-26,C5231,P401,Technology,South,Retail,3,257.46,0.06,195.69
ORD101049,2023-03-28,C2152,P510,Furniture,Central,Retail,3,149.39,0.12,71.13
ORD101050,2024-01-01,C6890,P391,Office Supplies,South,Online,4,489.93,0.1,360.35
ORD101051,2023-09-20,C3889,P454,Office Supplies,West,Online,1,114.5,0.05,74.5
ORD101052,2023-12-28,C2951,P787,Office Supplies,Central,Online,7,187.73,0.06,89.88
ORD101053,2024-11-21,C2738,P828,Office Supplies,East,Online,7,217.54,0.12,157.31
ORD101054,2023-02-25,C9835,P105,Office Supplies,South,Retail,7,66.91,0.02,48.25
ORD101055,2024-12-17,C1929,P439,Office Supplies,East,Retail,5,194.5,0.14,122.91
ORD101056,2023-11-20,C8185,P861,Technology,West,Online,4,429.08,0.06,215.17
ORD101057,2024-07-09,C8794,P576,Technology,South,Online,7,74.48,0.11,34.23
ORD101058,2023-11-02,C1279,P284,Office Supplies,South,Online,8,294.09,0.21,244.32
ORD101059,2023-08-12,C6303,P633,Technology,West,Online,1,206.29,0.09,143.4
ORD101060,2024-07-08,C6196,P230,Office Supplies,West,Online,4,89.42,0.17,68.33
ORD101061,2024-05-10,C4227,P119,Technology,East,Online,9,11.11,0.0,7.93
ORD101062,2023-04-14,C6999,P668,Furniture,South,Online,8,140.3,0.06,108.49
ORD101063,2024-05-22,C4677,P563,Technology,East,Retail,9,35.61,0.1,16.85
ORD101064,2024-06-26,C4956,P780,Technology,East,Online,2,191.5,0.25,119.42
ORD101065,2023-10-07,C4883,P410,Office Supplies,West,Online,5,406.05,0.0,284.32
ORD101066,2024-10-28,C8205,P868,Technology,East,Online,2,361.24,0.09,161.3
ORD101067,2024-04-06,C6697,P478,Office Supplies,East,Online,8,473.95,0.22,221.56
ORD101068,2023-08-29,C4411,P763,Technology,Central,Online,5,216.37,0.04,148.28
ORD101069,2023-01-08,C9339,P190,Technology,Central,Online,3,355.36,0.08,281.06
ORD101070,2024-04-30,C8217,P187,Furniture,West,Retail,1,334.34,0.13,233.1
ORD101071,2023-05-31,C9394,P803,Furniture,South,Online,7,112.44,0.11,46.81
ORD101072,2024-06-28,C7573,P849,Technology,Central,Online,8,155.27,0.23,129.91
ORD101073,2024-01-14,C4523,P947,Furniture,East,Retail,8,267.27,0.14,123.69
ORD101074,2023-12-03,C7955,P391,Furniture,Central,Online,9,399.35,0.21,201.53
ORD101075,2023-04-28,C3963,P120,Office Supplies,Central,Online,8,233.6,0.07,195.93
ORD101076,2024-05-27,C3438,P980,Office Supplies,South,Online,8,117.73,0.04,87.94
ORD101077,2023-04-30,C5058,P640,Furniture,East,Online,8,496.77,0.08,408.08
ORD101078,2023-10-28,C9722,P322,Office Supplies,East,Retail,9,62.21,0.01,47.46
ORD101079,2024-08-25,C6110,P786,Office Supplies,West,Retail,5,478.17,0.14,331.51
ORD101080,2024-10-24,C4452,P912,Office Supplies,West,Online,7,405.48,0.07,214.11
ORD101081,2024-12-13,C5155,P356,Furniture,South,Online,8,420.25,0.05,229.92
ORD101082,2024-11-20,C3620,P791,Furniture,Central,Online,2,398.48,0.14,329.25
ORD101083,2024-02-05,C6928,P808,Technology,Central,Retail,7,108.04,0.01,85.06
ORD101084,2023-05-25,C4153,P551,Office Supplies,Central,Online,4,318.13,,178.72
ORD101085,2024-08-27,C5989,P668,Furniture,South,Retail,2,379.59,0.06,215.6
ORD101086,2024-07-31,C4327,P342,Technology,West,Online,2,374.11,0.19,199.76
ORD101087,2024-12-14,C3886,P935,Furniture,East,Online,2,139.42,0.07,76.23
ORD101088,2024-04-13,C9731,P983,Furniture,East,Online,9,94.65,0.15,74.52
ORD101089,2023-04-12,C4111,P981,Furniture,West,Online,7,167.42,0.11,67.76
ORD101090,2023-12-29,C1634,P762,Technology,Central,Retail,1,242.52,0.16,144.6
ORD101091,2023-11-19,C4406,P138,Office Supplies,West,Online,6,289.02,0.11,238.23
ORD101092,2024-08-29,C5788,P429,Office Supplies,West,Online,6,419.29,0.0,270.1
ORD101093,2023-10-10,C1851,P499,Office Supplies,West,Online,5,385.67,0.18,232.44
ORD101094,2023-08-25,C3750,P962,Furniture,South,Online,6,339.69,0.09,183.63
ORD101095,2023-02-27,C2494,P591,Office Supplies,South,Online,9,135.43,0.16,58.68
ORD101096,2024-08-24,C5505,P582,Office Supplies,East,Online,5,242.05,0.16,121.27
ORD101097,2024-06-27,C7507,P231,Furniture,East,Online,6,171.04,0.04,75.38
ORD101098,2023-01-30,C9715,P813,Furniture,East,Online,6,121.29,0.03,55.43
ORD101099,2023-11-09,C4501,P402,Furniture,South,Retail,4,10.07,0.15,4.77
ORD101100,2023-12-12,C8768,P182,Office Supplies,West,Online,9,173.03,0.08,92.73
ORD101101,2023-12-04,C2930,P987,Furniture,South,Retail,4,131.78,0.17,53.37
ORD101102,2024-10-23,C8023,P270,Technology,Central,Retail,8,288.09,0.09,238.41
ORD101103,2023-04-19,C6063,P114,Office Supplies,Central,Online,6,35.84,0.18,16.33
ORD101104,2023-08-09,C7822,P169,Office Supplies,West,Online,7,138.91,0.13,79.51
ORD101105,2023-05-11,C7799,P506,Technology,West,Retail,7,27.16,0.12,21.61
ORD101106,2023-06-25,C5791,P192,Office Supplies,East,Online,7,322.5,0.07,144.47
ORD101107,2024-10-15,C3316,P857,Office Supplies,Central,Online,6,286.25,0.12,176.79
ORD101108,2024-11-08,C5735,P560,Office Supplies,West,Online,6,172.05,0.2,134.23
ORD101109,2023-02-02,C8440,P391,Technology,West,Online,5,77.93,0.1,50.7
ORD101110,2024-03-31,C9734,P102,Technology,East,Online,4,479.17,0.14,237.02
ORD101111,2023-06-17,C9346,P531,Technology,South,Retail,7,294.27,0.1,215.11
ORD101112,2023-05-19,C2633,P236,Office Supplies,South,Online,8,341.16,0.11,241.06
ORD101113,2023-07-30,C6375,P979,Technology,West,Retail,7,268.02,0.24,150.89
ORD101114,2023-05-20,C1941,P361,Office Supplies,Central,Online,7,404.23,0.2,170.11
ORD101115,2023-12-19,C7019,P526,Furniture,South,Online,8,448.71,0.11,181.07
ORD101116,2024-12-17,C9930,P116,Furniture,Central,Online,4,194.44,0.12,150.0
ORD101117,2024-02-27,C1473,P217,Technology,Central,Online,1,346.56,0.04,188.77
ORD101118,2024-06-04,C6908,P286,Furniture,West,Online,4,118.79,0.09,54.88
ORD101119,2023-12-22,C9508,P146,Technology,Central,Online,7,327.67,0.12,207.53
ORD101120,2023-01-11,C8623,P752,Technology,Central,Online,8,202.58,0.17,164.98
ORD101121,2023-03-02,C4531,P949,Technology,Central,Online,5,8.36,0.16,3.38
ORD101122,2023-07-13,C1935,P985,Technology,Central,Online,8,477.99,0.01,203.27
ORD101123,2023-06-25,C9314,P338,Furniture,Central,Online,1,434.88,0.18,255.57
ORD101124,2024-08-28,C9290,P809,Technology,East,Online,6,148.96,0.09,104.9
ORD101125,2024-08-30,C6210,P553,Furniture,South,Online,7,498.89,0.02,306.44
ORD101126,2024-09-06,C9809,P141,Office Supplies,South,Online,5,161.98,0.21,130.22
ORD101127,2024-04-04,C1041,P181,Technology,East,Online,7,232.13,0.22,97.46
ORD101128,2024-02-05,C6548,P592,Office Supplies,West,Online,5,426.37,0.12,235.81
ORD101129,2024-04-12,C1346,P480,Technology,South,Online,5,155.78,0.16,86.94
ORD101130,2023-10-20,C9420,P107,Office Supplies,West,Online,6,228.02,0.16,126.11
ORD101131,2024-04-27,C7123,P936,Office Supplies,South,Online,8,334.47,0.21,207.19
ORD101132,2024-07-25,C9219,P756,Office Supplies,South,Online,3,69.58,0.16,52.59
ORD101133,2024-07-03,C6063,P551,Technology,South,Online,3,214.06,0.0,116.24
ORD101134,2024-03-17,C1749,P987,Furniture,East,Retail,4,158.16,0.26,116.25
ORD101135,2023-02-11,C1238,P973,Office Supplies,West,Retail,2,340.0,0.19,158.41
ORD101136,2024-06-05,C4019,P975,Technology,Central,Online,4,72.3,0.06,47.16
ORD101137,2023-09-21,C7690,P332,Office Supplies,South,Online,4,120.2,0.02,68.37
ORD101138,2024-06-19,C2359,P891,Technology,East,Online,3,357.13,0.14,229.51
ORD101139,2024-01-24,C8668,P553,Furniture,West,Retail,4,82.33,0.08,36.92
ORD101140,2024-09-26,C3155,P752,Furniture,East,Online,5,213.9,0.13,177.34
ORD101141,2023-09-01,C5467,P872,Technology,South,Online,7,357.88,0.16,289.09
ORD101142,2024-11-01,C2827,P246,Furniture,South,Online,3,383.91,0.05,296.33
ORD101143,2024-08-31,C5191,P502,Furniture,East,Online,8,51.97,0.01,41.67
ORD101144,2023-08-27,C5069,P215,Office Supplies,East,Online,5,426.74,0.13,198.86
ORD101145,2023-12-14,C1049,P351,Technology,West,Online,7,363.37,0.06,227.71
ORD101146,2024-01-18,C6109,P471,Furniture,South,Online,2,172.95,0.11,93.92
ORD101147,2024-07-07,C8079,P869,Furniture,West,Online,2,383.08,0.0,306.2
ORD101148,2024-05-11,C9425,P875,Furniture,West,Retail,5,365.51,0.08,177.36
ORD101149,2024-09-05,C3976,P450,Furniture,West,Retail,4,302.44,,150.91
ORD101150,2023-09-24,C8924,P395,Furniture,Central,Online,5,281.45,0.15,199.55
ORD101151,2023-12-30,C8907,P577,Furniture,West,Online,2,368.68,0.04,162.22
ORD101152,2023-11-07,C9894,P919,Technology,East,Online,5,499.63,0.01,364.51
ORD101153,2024-10-16,C4357,P977,Office Supplies,South,Retail,7,291.38,0.1,151.71
ORD101154,2023-08-08,C8657,P303,Technology,West,Retail,7,405.32,0.14,282.68
ORD101155,2024-02-27,C6085,P267,Technology,West,Online,3,373.42,0.13,296.07
ORD101156,2023-03-28,C1524,P735,Furniture,Central,Retail,4,428.63,0.06,289.04
ORD101157,2024-09-04,C3432,P370,Furniture,Central,Online,5,477.49,0.12,236.7
ORD101158,2023-10-04,C7047,P279,Office Supplies,East,Online,5,100.58,0.22,42.46
ORD101159,2023-09-03,C2445,P127,Furniture,East,Online,8,86.9,0.12,36.5
ORD101160,2024-02-24,C4912,P462,Technology,East,Online,4,295.24,0.0,129.9
ORD101161,2023-12-26,C7973,P452,Technology,South,Online,7,227.4,0.12,150.29
ORD101162,2024-09-02,C2347,P606,Furniture,Central,Online,8,287.51,0.26,160.06
ORD101163,2024-01-18,C5468,P279,Office Supplies,South,Retail,3,400.03,-0.0,203.77
ORD101164,2024-01-08,C2933,P742,Office Supplies,Central,Online,8,466.2,0.1,232.49
ORD101165,2023-03-17,C5827,P711,Office Supplies,West,Retail,3,211.62,0.08,174.98
ORD101166,2023-01-16,C3166,P515,Technology,Central,Retail,4,360.38,0.11,163.42
ORD101167,2023-10-14,C9687,P263,Furniture,Central,Online,6,102.42,0.12,55.02
ORD101168,2024-12-19,C1690,P555,Furniture,West,Retail,6,269.6,0.19,165.04
ORD101169,2024-10-22,C9671,P706,Furniture,South,Online,5,15.79,0.11,6.32
ORD101170,2024-03-28,C8126,P435,Office Supplies,South,Online,3,254.36,0.2,207.16
ORD101171,2024-03-30,C8699,P336,Office Supplies,South,Online,1,274.94,0.09,122.24
ORD101172,2023-10-09,C8662,P555,Furniture,South,Online,9,369.05,0.07,260.96
ORD101173,2023-05-08,C2688,P419,Office Supplies,West,Retail,8,326.49,0.05,222.99
ORD101174,2023-01-07,C9378,P460,Office Supplies,East,Online,8,182.41,0.0,139.38
ORD101175,2023-09-01,C6347,P413,Technology,West,Online,5,7.84,0.12,5.43
ORD101176,2023-08-16,C9658,P372,Office Supplies,Central,Online,8,62.17,0.26,46.39
ORD101177,2023-05-18,C8902,P744,Office Supplies,South,Online,5,486.67,0.14,286.92
ORD101178,2023-07-06,C6215,P513,Office Supplies,West,Retail,1,461.55,0.15,286.12
ORD101179,2023-01-18,C4369,P519,Technology,West,Online,2,165.92,0.07,118.76
ORD101180,2024-03-13,C2055,P687,Technology,West,Retail,3,133.13,0.08,87.31
ORD101181,2024-10-29,C1909,P424,Furniture,South,Online,4,221.03,0.18,139.29
ORD101182,2024-05-12,C4506,P190,Office Supplies,East,Retail,9,346.52,0.26,170.66
ORD101183,2023-11-19,C8297,P866,Office Supplies,West,Online,3,181.63,0.22,93.75
ORD101184,2023-10-30,C5547,P150,Office Supplies,East,Online,6,38.31,0.16,21.5
ORD101185,2023-08-10,C5335,P614,Office Supplies,South,Online,3,204.38,0.1,82.61
ORD101186,2023-04-13,C3199,P338,Furniture,West,Online,6,133.99,0.12,78.76
ORD101187,2024-03-06,C6078,P292,Technology,East,Retail,6,165.84,0.04,66.54
ORD101188,2024-02-12,C6742,P137,Furniture,West,Online,2,85.66,0.0,56.04
ORD101189,2023-01-06,C9838,P909,Technology,East,Online,5,331.13,0.01,237.36
ORD101190,2023-10-27,C7564,P485,Office Supplies,West,Retail,1,265.68,0.1,173.48
ORD101191,2023-07-20,C6464,P408,Office Supplies,South,Online,9,139.08,0.08,99.04
ORD101192,2023-05-03,C9189,P766,Furniture,Central,Online,7,279.16,0.0,111.67
ORD101193,2024-05-21,C4824,P135,Technology,South,Retail,9,248.89,0.1,106.21
ORD101194,2024-01-14,C9413,P607,Office Supplies,Central,Online,8,399.01,0.07,285.02
ORD101195,2024-04-01,C4329,P544,Technology,South,Retail,2,478.21,0.01,364.06
ORD101196,2024-05-28,C2149,P597,Technology,West,Online,7,69.68,0.07,50.38
ORD101197,2024-12-07,C4758,P211,Furniture,South,Retail,1,442.54,0.07,309.05
ORD101198,2024-07-31,C2158,P956,Furniture,East,Online,9,353.87,0.05,254.19
ORD101199,2024-03-22,C2065,P314,Office Supplies,West,Online,8,347.81,0.17,254.88
ORD101200,2024-09-24,C8929,P709,Office Supplies,Central,Online,7,190.28,0.0,138.14
ORD101201,2023-12-10,C8151,P771,Office Supplies,West,Retail,9,175.23,0.0,128.29
ORD101202,2024-12-10,C2990,P409,Technology,West,Online,8,7.79,0.1,3.38
ORD101203,2024-07-02,C8538,P217,Office Supplies,East,Retail,8,491.19,0.11,210.46
ORD101204,2024-04-13,C1620,P366,Technology,East,Online,1,305.22,0.13,171.69
ORD101205,2024-10-12,C3559,P825,Furniture,Central,Online,1,204.15,0.06,130.13
ORD101206,2024-01-06,C7354,P914,Office Supplies,South,Retail,9,274.17,0.03,203.76
ORD101207,2024-06-02,C3733,P942,Technology,East,Online,3,25.06,0.1,13.8
ORD101208,2023-07-25,C7573,P303,Office Supplies,West,Online,4,90.96,0.06,47.65
ORD101209,2024-11-24,C8868,P645,Furniture,South,Retail,1,313.56,0.22,235.69
ORD101210,2024-03-24,C1594,P235,Technology,South,Online,6,259.56,0.07,132.95
ORD101211,2024-07-17,C1215,P738,Furniture,East,Online,8,394.6,0.1,303.6
ORD101212,2023-11-28,C9459,P473,Office Supplies,Central,Online,8,331.08,0.3,158.82
ORD101213,2024-09-16,C5683,P741,Office Supplies,East,Online,6,302.71,0.08,170.05
ORD101214,2023-02-23,C5557,P715,Furniture,East,Online,6,408.56,0.14,237.16
ORD101215,2023-03-24,C5172,P992,Office Supplies,East,Online,5,38.79,0.15,20.74
ORD101216,2024-01-01,C4902,P539,Technology,Central,Online,5,346.99,0.16,139.32
ORD101217,2024-06-11,C7210,P407,Furniture,East,Online,5,359.22,0.12,181.76
ORD101218,2024-08-05,C6217,P573,Technology,West,Online,9,141.21,0.12,77.94
ORD101219,2023-11-13,C2470,P246,Office Supplies,East,Online,3,101.85,0.11,55.11
ORD101220,2024-04-12,C6639,P200,Furniture,West,Online,5,110.86,0.05,83.53
ORD101221,2024-02-03,C7014,P566,Office Supplies,Central,Online,6,103.08,0.13,43.43
ORD101222,2024-11-23,C2022,P842,Furniture,West,Online,6,264.27,0.26,151.96
ORD101223,2024-04-15,C4390,P579,Office Supplies,West,Retail,1,72.14,0.2,30.07
ORD101224,2023-10-28,C8113,P802,Technology,Central,Online,3,331.35,0.12,271.31
ORD101225,2024-11-29,C6567,P259,Technology,Central,Online,6,57.01,0.17,43.08
ORD101226,2023-03-19,C2227,P504,Office Supplies,East,Online,7,18.31,0.03,15.42
ORD101227,2024-12-09,C1360,P651,Technology,South,Online,7,163.05,0.08,132.0
ORD101228,2023-04-21,C6230,P412,Office Supplies,South,Retail,9,99.97,0.18,54.2
ORD101229,2023-07-27,C5155,P112,Office Supplies,Central,Retail,7,494.39,0.22,351.62
ORD101230,2024-08-14,C9648,P166,Furniture,Central,Retail,6,154.98,0.04,83.37
ORD101231,2024-06-12,C5699,P933,Technology,Central,Online,3,114.92,0.06,91.9
ORD101232,2024-11-29,C9382,P644,Furniture,West,Online,4,102.4,0.27,59.89
ORD101233,2024-06-23,C2928,P337,Office Supplies,West,Online,8,190.06,0.11,108.17
ORD101234,2024-04-03,C5025,P332,Office Supplies,West,Online,5,304.9,0.25,247.37
ORD101235,2023-09-07,C2256,P135,Office Supplies,East,Online,7,392.06,0.12,304.45
ORD101236,2023-01-04,C6167,P949,Technology,South,Online,2,185.47,0.12,154.85
ORD101237,2023-03-31,C2696,P197,Furniture,West,Online,2,314.86,0.08,135.36
ORD101238,2023-08-03,C5429,P782,Technology,West,Retail,2,243.62,0.18,124.12
ORD101239,2023-01-30,C4096,P315,Technology,South,Online,2,424.02,0.21,227.01
ORD101240,2024-01-01,C2671,P401,Furniture,Central,Online,6,286.68,0.02,169.42
ORD101241,2024-07-13,C1871,P346,Office Supplies,Central,Retail,6,148.5,0.07,91.02
